odd_plane_fraction,odd_plane_percent,antisymmetric_planes,symmetric_planes,n_planes,dimension,seed,lambda_start_frac,lambda_block_cca,run_dir,saved_checkpoint_epoch,checkpoint_selection,checkpoint_metric,checkpoint_score,checkpoint_lambda_scale,checkpoint_regularization_lambda,embedding_val_zeta,embedding_val_mean_plane_zeta,embedding_val_s,embedding_val_c_plus,embedding_val_loss,validation_zeta,validation_loss,validation_c_plus,regularization_whole_batch_total_raw,regularization_whole_batch_total_scaled,train_log,finetune_log,finetune_metrics,frozen_decoder_feature_layer,frozen_decoder_feature_dim,frozen_decoder_flat_feature_dim,frozen_decoder_decoder_type,frozen_decoder_accuracy,frozen_decoder_balanced_accuracy,frozen_decoder_macro_f1,frozen_decoder_best_val_acc,frozen_decoder_best_val_ce,frozen_decoder_test_accuracy,frozen_decoder_test_balanced_accuracy,frozen_decoder_test_macro_f1
0.0,0.0,0,64,64,128,0,1.0,10.0,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260803_085818_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s0,50,best_val_mean_plane_zeta,mean_plane_zeta,0.26040137452738626,1.000000,10.0,0.2602430912000792,0.26040137452738626,0.012708338775805064,0.04578902372824294,-0.002172507146107299,0.260243,-0.002173,0.045789,0.000600,0.006003,/home/omo26/Non-Rev-Owen/physionetmi/odd_plane_fraction_finetune_sweep/logs/odd0_ap0_d128_s0_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/odd_plane_fraction_finetune_sweep/logs/odd0_ap0_d128_s0_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260803_085818_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s0/outputs/condition_prediction_finetune_odd0_ap0_d128_s0_hidden/metrics.csv,hidden,256,204800,temporal_conv,0.5232419547079857,0.5244043090967335,0.52250363528373,0.5232419371604919,1.4690557718276978,0.5666666666666667,0.5666666666666667,0.5595208281762399
0.0,0.0,0,64,64,128,1,1.0,10.0,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260803_092129_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s1,50,best_val_mean_plane_zeta,mean_plane_zeta,0.2517743131944111,1.000000,10.0,0.25162174871989657,0.2517743131944111,0.016593781632504294,0.059256580525210927,-0.003608744059290205,0.251622,-0.003609,0.059257,0.000573,0.005727,/home/omo26/Non-Rev-Owen/physionetmi/odd_plane_fraction_finetune_sweep/logs/odd0_ap0_d128_s1_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/odd_plane_fraction_finetune_sweep/logs/odd0_ap0_d128_s1_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260803_092129_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s1/outputs/condition_prediction_finetune_odd0_ap0_d128_s1_hidden/metrics.csv,hidden,256,204800,temporal_conv,0.5448564593301436,0.5447365733664025,0.5461503770475181,0.5448564291000366,1.662420392036438,0.4701834862385321,0.4701834862385321,0.47192058896430217
0.0,0.0,0,64,64,128,2,1.0,10.0,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260803_094556_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s2,50,best_val_mean_plane_zeta,mean_plane_zeta,0.2581515365413257,1.000000,10.0,0.2579749971628189,0.2581515365413257,0.0127172517989363,0.04592696577310562,-0.0033789098462355988,0.257975,-0.003379,0.045927,0.000567,0.005673,/home/omo26/Non-Rev-Owen/physionetmi/odd_plane_fraction_finetune_sweep/logs/odd0_ap0_d128_s2_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/odd_plane_fraction_finetune_sweep/logs/odd0_ap0_d128_s2_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260803_094556_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s2/outputs/condition_prediction_finetune_odd0_ap0_d128_s2_hidden/metrics.csv,hidden,256,204800,temporal_conv,0.5572109654350417,0.5576222495491547,0.5617007714717673,0.5572109818458557,1.3066595792770386,0.4946492271105826,0.4946287519747235,0.49873103470020685
0.0,0.0,0,64,64,128,3,1.0,10.0,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260803_100853_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s3,50,best_val_mean_plane_zeta,mean_plane_zeta,0.2558731489947864,1.000000,10.0,0.25575603544712067,0.2558731489947864,0.012885430029460363,0.04727848060429096,-0.0011277971124010427,0.255756,-0.001128,0.047278,0.000637,0.006371,/home/omo26/Non-Rev-Owen/physionetmi/odd_plane_fraction_finetune_sweep/logs/odd0_ap0_d128_s3_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/odd_plane_fraction_finetune_sweep/logs/odd0_ap0_d128_s3_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260803_100853_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s3/outputs/condition_prediction_finetune_odd0_ap0_d128_s3_hidden/metrics.csv,hidden,256,204800,temporal_conv,0.5381406436233611,0.5380313348167886,0.5411387410381211,0.5381406545639038,1.2759124040603638,0.45584725536992843,0.4557928913192071,0.4554805061770746
0.0,0.0,0,64,64,128,4,1.0,10.0,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260803_103247_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s4,50,best_val_mean_plane_zeta,mean_plane_zeta,0.262277935232435,1.000000,10.0,0.2621866102729525,0.262277935232435,0.012858066907418626,0.04618511841233287,-0.0021744315246386187,0.262187,-0.002175,0.046185,0.000569,0.005694,/home/omo26/Non-Rev-Owen/physionetmi/odd_plane_fraction_finetune_sweep/logs/odd0_ap0_d128_s4_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/odd_plane_fraction_finetune_sweep/logs/odd0_ap0_d128_s4_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260803_103247_d128_h256_dep2_bs128_ep50_lr3e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s4/outputs/condition_prediction_finetune_odd0_ap0_d128_s4_hidden/metrics.csv,hidden,256,204800,temporal_conv,0.5584028605482717,0.5581442076528378,0.5599042320342469,0.5584028363227844,1.119472622871399,0.5095238095238095,0.5095238095238095,0.5089033330887112
