dimension,seed,lambda_start_frac,lambda_block_cca,antisymmetric_planes,run_dir,saved_checkpoint_epoch,checkpoint_selection,checkpoint_metric,checkpoint_score,checkpoint_lambda_scale,checkpoint_regularization_lambda,embedding_val_zeta,embedding_val_mean_plane_zeta,embedding_val_s,embedding_val_c_plus,embedding_val_loss,validation_zeta,validation_loss,validation_c_plus,regularization_whole_batch_total_raw,regularization_whole_batch_total_scaled,train_log,finetune_log,finetune_metrics,frozen_decoder_feature_layer,frozen_decoder_feature_dim,frozen_decoder_flat_feature_dim,frozen_decoder_decoder_type,frozen_decoder_accuracy,frozen_decoder_balanced_accuracy,frozen_decoder_macro_f1,frozen_decoder_best_val_acc,frozen_decoder_best_val_ce,frozen_decoder_test_accuracy,frozen_decoder_test_balanced_accuracy,frozen_decoder_test_macro_f1
128,0,1.0,2.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260810_102329_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s0,52,best_val_mean_plane_zeta,mean_plane_zeta,0.28355075418949127,1.000000,2.0,0.2903001122176647,0.28355075418949127,0.18319848738610744,0.6264398545026779,-0.16526209563016891,0.290300,-0.165265,0.626440,0.008586,0.017172,/home/omo26/Non-Rev-Owen/physionetmi/loso/logs/lsf1p0_lcca2p0_s0_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/loso/logs/lsf1p0_lcca2p0_s0_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260810_102329_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s0/outputs/condition_prediction_finetune_lsf1p0_lcca2p0_s0_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5831509846827133,0.5835049469485476,0.5817014237692587,0.5831509828567505,1.464559555053711,0.5833333333333334,0.5833333333333333,0.5880578619615984
128,1,1.0,2.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260810_105742_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s1,32,best_val_mean_plane_zeta,mean_plane_zeta,0.29377587512135506,1.000000,2.0,0.3026701994240284,0.29377587512135506,0.15972551703453064,0.5242011100053787,-0.14376073703169823,0.302670,-0.143764,0.524201,0.007708,0.015417,/home/omo26/Non-Rev-Owen/physionetmi/loso/logs/lsf1p0_lcca2p0_s1_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/loso/logs/lsf1p0_lcca2p0_s1_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260810_105742_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s1/outputs/condition_prediction_finetune_lsf1p0_lcca2p0_s1_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5678336980306345,0.5599494687766804,0.5648419001171453,0.5678337216377258,1.3255326747894287,0.5476190476190477,0.5476190476190476,0.5490124455641696
128,2,1.0,2.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260810_113125_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s2,52,best_val_mean_plane_zeta,mean_plane_zeta,0.29171378910541534,1.000000,2.0,0.29994267597794533,0.29171378910541534,0.26453730277717113,0.8743906170129776,-0.22931450977921486,0.299943,-0.229323,0.874391,0.016640,0.033280,/home/omo26/Non-Rev-Owen/physionetmi/loso/logs/lsf1p0_lcca2p0_s2_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/loso/logs/lsf1p0_lcca2p0_s2_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260810_113125_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s2/outputs/condition_prediction_finetune_lsf1p0_lcca2p0_s2_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5872667398463227,0.584611043175689,0.5849515472442386,0.587266743183136,1.0503480434417725,0.47368421052631576,0.4824074074074074,0.46304604789803677
128,3,1.0,2.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260810_120718_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s3,33,best_val_mean_plane_zeta,mean_plane_zeta,0.2923901714384556,1.000000,2.0,0.2990705780684948,0.2923901714384556,0.18307872116565704,0.6094675958156586,-0.16833819821476936,0.299071,-0.168340,0.609468,0.006525,0.013050,/home/omo26/Non-Rev-Owen/physionetmi/loso/logs/lsf1p0_lcca2p0_s3_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/loso/logs/lsf1p0_lcca2p0_s3_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260810_120718_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s3/outputs/condition_prediction_finetune_lsf1p0_lcca2p0_s3_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5853391684901532,0.5863157839164833,0.5868792426888725,0.5853391885757446,1.6296530961990356,0.5476190476190477,0.5476190476190477,0.5533726139349671
128,4,1.0,2.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260810_124158_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s4,25,best_val_mean_plane_zeta,mean_plane_zeta,0.3019344322383404,1.000000,2.0,0.30741650238633156,0.3019344322383404,0.1876597162336111,0.6076774746179581,-0.16529852151870728,0.307416,-0.165301,0.607678,0.009842,0.019683,/home/omo26/Non-Rev-Owen/physionetmi/loso/logs/lsf1p0_lcca2p0_s4_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/loso/logs/lsf1p0_lcca2p0_s4_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260810_124158_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s4/outputs/condition_prediction_finetune_lsf1p0_lcca2p0_s4_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.6137855579868708,0.6148458896367086,0.6154945560775787,0.6137855648994446,1.0100693702697754,0.40476190476190477,0.40476190476190477,0.383788273323157
