dimension,seed,lambda_start_frac,lambda_block_cca,antisymmetric_planes,run_dir,saved_checkpoint_epoch,checkpoint_selection,checkpoint_metric,checkpoint_score,checkpoint_lambda_scale,checkpoint_regularization_lambda,embedding_val_zeta,embedding_val_mean_plane_zeta,embedding_val_s,embedding_val_c_plus,embedding_val_loss,validation_zeta,validation_loss,validation_c_plus,regularization_whole_batch_total_raw,regularization_whole_batch_total_scaled,train_log,finetune_log,finetune_metrics,frozen_decoder_feature_layer,frozen_decoder_feature_dim,frozen_decoder_flat_feature_dim,frozen_decoder_decoder_type,frozen_decoder_accuracy,frozen_decoder_balanced_accuracy,frozen_decoder_macro_f1,frozen_decoder_best_val_acc,frozen_decoder_best_val_ce,frozen_decoder_test_accuracy,frozen_decoder_test_balanced_accuracy,frozen_decoder_test_macro_f1
128,0,1.0,2.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260804_185205_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s0,61,best_val_mean_plane_zeta,mean_plane_zeta,0.2955102409635271,1.000000,2.0,0.30491488320486887,0.2955102409635271,0.29042982097182957,0.9512272562299456,-0.2427548063652856,0.304915,-0.242767,0.951227,0.022192,0.044383,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca2p0_s0_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca2p0_s0_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260804_185205_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s0/outputs/condition_prediction_finetune_lsf1p0_lcca2p0_s0_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.533373063170441,0.5346788498632722,0.5344386816773664,0.5333730578422546,1.5813817977905273,0.5452380952380952,0.5452380952380953,0.5475759909807371
128,1,1.0,2.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260804_193000_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s1,59,best_val_mean_plane_zeta,mean_plane_zeta,0.2951215420450483,1.000000,2.0,0.3013653073992048,0.2951215420450483,0.3396202836717878,1.1255873484270913,-0.30096164452178137,0.301365,-0.300970,1.125587,0.017689,0.035379,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca2p0_s1_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca2p0_s1_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260804_193000_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s1/outputs/condition_prediction_finetune_lsf1p0_lcca2p0_s1_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5460526315789473,0.5460215368456044,0.5476575453321728,0.5460526347160339,1.8237812519073486,0.46674311926605505,0.46674311926605505,0.46900003995938244
128,2,1.0,2.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260804_201450_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s2,61,best_val_mean_plane_zeta,mean_plane_zeta,0.2954373466117041,1.000000,2.0,0.30570225204740253,0.2954373466117041,0.3529853341834886,1.1530049656118666,-0.30098614735262735,0.305702,-0.301002,1.153005,0.022920,0.045839,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca2p0_s2_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca2p0_s2_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260804_201450_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s2/outputs/condition_prediction_finetune_lsf1p0_lcca2p0_s2_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5625744934445769,0.562473204199214,0.5648550733052249,0.5625745058059692,1.111693263053894,0.5053507728894173,0.5051794177386595,0.5052348587649585
128,3,1.0,2.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260804_210716_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s3,55,best_val_mean_plane_zeta,mean_plane_zeta,0.2818847362484251,1.000000,2.0,0.290282387818609,0.2818847362484251,0.15406761158789908,0.5258951676743371,-0.14023971823709352,0.290282,-0.140242,0.525895,0.005888,0.011776,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca2p0_s3_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca2p0_s3_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260804_210716_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s3/outputs/condition_prediction_finetune_lsf1p0_lcca2p0_s3_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5846245530393326,0.5806795503751161,0.5814485921781126,0.5846245288848877,1.6063861846923828,0.4880668257756563,0.48820346320346314,0.48715328625455356
128,4,1.0,2.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260804_215321_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s4,53,best_val_mean_plane_zeta,mean_plane_zeta,0.28782046905585695,1.000000,2.0,0.29417502667222706,0.28782046905585695,0.1596451380423137,0.5426311471632549,-0.14554452896118164,0.294175,-0.145547,0.542631,0.005949,0.011897,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca2p0_s4_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca2p0_s4_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260804_215321_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s4/outputs/condition_prediction_finetune_lsf1p0_lcca2p0_s4_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5804529201430274,0.5825654787503394,0.5815879527881395,0.5804529190063477,1.1325448751449585,0.48214285714285715,0.48214285714285715,0.4845269642679027
128,0,1.0,5.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260804_223327_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s0,75,best_val_mean_plane_zeta,mean_plane_zeta,0.2940122250999723,1.000000,5.0,0.30780921024935587,0.2940122250999723,0.10168560807194028,0.32950260383742197,-0.09131232276558876,0.307809,-0.091313,0.329503,0.001454,0.007269,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca5p0_s0_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca5p0_s0_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260804_223327_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s0/outputs/condition_prediction_finetune_lsf1p0_lcca5p0_s0_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5792610250297974,0.5792452720201762,0.5798660770115016,0.5792610049247742,1.404876708984375,0.6333333333333333,0.6333333333333333,0.6323142880711137
128,1,1.0,5.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260804_232603_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s1,75,best_val_mean_plane_zeta,mean_plane_zeta,0.30728353347097126,1.000000,5.0,0.31311782555920736,0.30728353347097126,0.20255353833947862,0.6441934066159385,-0.17862117450152123,0.313118,-0.178623,0.644193,0.002244,0.011220,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca5p0_s1_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca5p0_s1_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260804_232603_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s1/outputs/condition_prediction_finetune_lsf1p0_lcca5p0_s1_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5400717703349283,0.5380101794818251,0.534013579826853,0.5400717258453369,1.292202353477478,0.48853211009174313,0.48853211009174313,0.4812134495090411
128,2,1.0,5.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_001851_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s2,73,best_val_mean_plane_zeta,mean_plane_zeta,0.30280441897256033,1.000000,5.0,0.3113209009170532,0.30280441897256033,0.15475548644151008,0.49489457479545046,-0.14015344956091472,0.311321,-0.140155,0.494895,0.001512,0.007561,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca5p0_s2_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca5p0_s2_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_001851_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s2/outputs/condition_prediction_finetune_lsf1p0_lcca5p0_s2_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5852205005959475,0.5869787894419043,0.5841375785154316,0.5852205157279968,1.25999915599823,0.5243757431629013,0.524080343037689,0.5145575955070814
128,3,1.0,5.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_005724_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s3,74,best_val_mean_plane_zeta,mean_plane_zeta,0.2966185914618628,1.000000,5.0,0.3047251935516085,0.2966185914618628,0.11524904758802482,0.37737790920904707,-0.1049951652863196,0.304725,-0.104996,0.377378,0.001060,0.005300,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca5p0_s3_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca5p0_s3_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_005724_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s3/outputs/condition_prediction_finetune_lsf1p0_lcca5p0_s3_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5613825983313468,0.5613935720895122,0.5625077309452842,0.5613825917243958,1.3417396545410156,0.47255369928400953,0.47263043973570285,0.4703877298593726
128,4,1.0,5.0,-1,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_013123_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s4,64,best_val_mean_plane_zeta,mean_plane_zeta,0.3003187413726534,1.000000,5.0,0.30063387964453014,0.3003187413726534,0.12073623628488608,0.40023744851350784,-0.10861717537045479,0.300634,-0.108618,0.400237,0.001305,0.006525,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca5p0_s4_main_synth.log,/home/omo26/Non-Rev-Owen/physionetmi/cca_warmup_finetune_sweep_v3/logs/lsf1p0_lcca5p0_s4_condition_finetune.log,/home/omo26/Non-Rev-Owen/physionetmi/synth_runs/20260805_013123_d128_h256_dep2_bs128_ep75_lr3e-04_lxp0.0_lbt0.0_lcca5.0_sig10.0_s4/outputs/condition_prediction_finetune_lsf1p0_lcca5p0_s4_hidden/metrics.csv,hidden,512,409600,temporal_conv,0.5613825983313468,0.5630408493594247,0.5614853288317084,0.5613825917243958,1.280565619468689,0.46190476190476193,0.4619047619047619,0.462918723216845
