Using run: /home/omo26/Non-Rev-Owen/mcmaze/runs/20260805_165334_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s2
Using checkpoint: /home/omo26/Non-Rev-Owen/mcmaze/runs/20260805_165334_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s2/checkpoints/best.pt
Embedder initialization: pretrained
Loaded checkpoint from epoch 121
Loading MC Maze data and computing neural windows...
Trials: train=1722 val=573  channels=137  input_window=150 bins  target_window=90 bins  context=30 bins/side
Loading hand velocity and building future targets...
Target: hand_vel +100 ms (10 bins), units=stored NWB values
Valid future samples: 206,550/206,550
Computing pretrained-init frozen hidden features on cuda for feature statistics...
Decoder samples: train=154,980 val=51,570  features=d512
Training pretrained-init frozen-embedding MLP baseline...
MLP epoch   1/200  train mse(z)=0.3102  val mse(z)=0.1595
MLP epoch   2/200  train mse(z)=0.1581  val mse(z)=0.1355
MLP epoch   3/200  train mse(z)=0.1396  val mse(z)=0.1280
MLP epoch   4/200  train mse(z)=0.1321  val mse(z)=0.1240
MLP epoch   5/200  train mse(z)=0.1262  val mse(z)=0.1212
MLP epoch   6/200  train mse(z)=0.1227  val mse(z)=0.1202
MLP epoch   7/200  train mse(z)=0.1203  val mse(z)=0.1187
MLP epoch   8/200  train mse(z)=0.1185  val mse(z)=0.1171
MLP epoch   9/200  train mse(z)=0.1163  val mse(z)=0.1166
MLP epoch  10/200  train mse(z)=0.1140  val mse(z)=0.1155
MLP epoch  11/200  train mse(z)=0.1131  val mse(z)=0.1145
MLP epoch  12/200  train mse(z)=0.1113  val mse(z)=0.1143
MLP epoch  13/200  train mse(z)=0.1106  val mse(z)=0.1124
MLP epoch  14/200  train mse(z)=0.1094  val mse(z)=0.1123
MLP epoch  15/200  train mse(z)=0.1080  val mse(z)=0.1129
MLP epoch  16/200  train mse(z)=0.1066  val mse(z)=0.1129
MLP epoch  17/200  train mse(z)=0.1061  val mse(z)=0.1131
MLP epoch  18/200  train mse(z)=0.1057  val mse(z)=0.1107
MLP epoch  19/200  train mse(z)=0.1039  val mse(z)=0.1121
MLP epoch  20/200  train mse(z)=0.1039  val mse(z)=0.1116
MLP epoch  21/200  train mse(z)=0.1026  val mse(z)=0.1110
MLP epoch  22/200  train mse(z)=0.1019  val mse(z)=0.1119
MLP epoch  23/200  train mse(z)=0.1008  val mse(z)=0.1107
MLP epoch  24/200  train mse(z)=0.1005  val mse(z)=0.1107
MLP epoch  25/200  train mse(z)=0.1002  val mse(z)=0.1110
MLP epoch  26/200  train mse(z)=0.0994  val mse(z)=0.1115
MLP epoch  27/200  train mse(z)=0.0986  val mse(z)=0.1112
MLP epoch  28/200  train mse(z)=0.0984  val mse(z)=0.1120
MLP epoch  29/200  train mse(z)=0.0979  val mse(z)=0.1107
MLP epoch  30/200  train mse(z)=0.0980  val mse(z)=0.1107
MLP epoch  31/200  train mse(z)=0.0979  val mse(z)=0.1111
MLP epoch  32/200  train mse(z)=0.0966  val mse(z)=0.1115
MLP epoch  33/200  train mse(z)=0.0962  val mse(z)=0.1123
MLP epoch  34/200  train mse(z)=0.0961  val mse(z)=0.1104
MLP epoch  35/200  train mse(z)=0.0958  val mse(z)=0.1120
