Using run: /home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_223515_d64_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s2
Using checkpoint: /home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_223515_d64_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s2/checkpoints/best.pt
Embedder initialization: pretrained
Loaded checkpoint from epoch 98
Loading MC Maze data and computing neural windows...
Trials: train=1722 val=573  channels=137  input_window=150 bins  target_window=90 bins  context=30 bins/side
Loading hand velocity and building future targets...
Target: hand_vel +100 ms (10 bins), units=stored NWB values
Valid future samples: 206,550/206,550
Computing pretrained-init frozen hidden features on cuda for feature statistics...
Decoder samples: train=154,980 val=51,570  features=d512
Training pretrained-init frozen-embedding MLP baseline...
MLP epoch   1/200  train mse(z)=0.3353  val mse(z)=0.1559
MLP epoch   2/200  train mse(z)=0.1619  val mse(z)=0.1314
MLP epoch   3/200  train mse(z)=0.1417  val mse(z)=0.1235
MLP epoch   4/200  train mse(z)=0.1320  val mse(z)=0.1177
MLP epoch   5/200  train mse(z)=0.1251  val mse(z)=0.1148
MLP epoch   6/200  train mse(z)=0.1211  val mse(z)=0.1123
MLP epoch   7/200  train mse(z)=0.1176  val mse(z)=0.1104
MLP epoch   8/200  train mse(z)=0.1157  val mse(z)=0.1096
MLP epoch   9/200  train mse(z)=0.1125  val mse(z)=0.1083
MLP epoch  10/200  train mse(z)=0.1101  val mse(z)=0.1066
MLP epoch  11/200  train mse(z)=0.1084  val mse(z)=0.1060
MLP epoch  12/200  train mse(z)=0.1069  val mse(z)=0.1062
MLP epoch  13/200  train mse(z)=0.1055  val mse(z)=0.1048
MLP epoch  14/200  train mse(z)=0.1046  val mse(z)=0.1046
MLP epoch  15/200  train mse(z)=0.1030  val mse(z)=0.1050
MLP epoch  16/200  train mse(z)=0.1019  val mse(z)=0.1052
MLP epoch  17/200  train mse(z)=0.1016  val mse(z)=0.1045
MLP epoch  18/200  train mse(z)=0.1002  val mse(z)=0.1017
MLP epoch  19/200  train mse(z)=0.0991  val mse(z)=0.1027
MLP epoch  20/200  train mse(z)=0.0990  val mse(z)=0.1008
MLP epoch  21/200  train mse(z)=0.0977  val mse(z)=0.1021
MLP epoch  22/200  train mse(z)=0.0969  val mse(z)=0.1014
MLP epoch  23/200  train mse(z)=0.0959  val mse(z)=0.1022
MLP epoch  24/200  train mse(z)=0.0956  val mse(z)=0.1013
MLP epoch  25/200  train mse(z)=0.0949  val mse(z)=0.1022
MLP epoch  26/200  train mse(z)=0.0946  val mse(z)=0.1019
MLP epoch  27/200  train mse(z)=0.0942  val mse(z)=0.1012
MLP epoch  28/200  train mse(z)=0.0930  val mse(z)=0.1006
MLP epoch  29/200  train mse(z)=0.0933  val mse(z)=0.1003
MLP epoch  30/200  train mse(z)=0.0929  val mse(z)=0.1004
MLP epoch  31/200  train mse(z)=0.0928  val mse(z)=0.1007
MLP epoch  32/200  train mse(z)=0.0912  val mse(z)=0.1011
MLP epoch  33/200  train mse(z)=0.0912  val mse(z)=0.1021
MLP epoch  34/200  train mse(z)=0.0908  val mse(z)=0.1003
MLP epoch  35/200  train mse(z)=0.0905  val mse(z)=0.1025
