Using run: /home/omo26/Non-Rev-Owen/mcmaze/runs/20260731_072057_d256_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s2
Using checkpoint: /home/omo26/Non-Rev-Owen/mcmaze/runs/20260731_072057_d256_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s2/checkpoints/best.pt
Embedder initialization: pretrained
Loaded checkpoint from epoch 90
Loading MC Maze data and computing neural windows...
Trials: train=1722 val=573  channels=137  input_window=150 bins  target_window=90 bins  context=30 bins/side
Loading hand velocity and building future targets...
Target: hand_vel +100 ms (10 bins), units=stored NWB values
Valid future samples: 206,550/206,550
Computing pretrained-init frozen hidden features on cuda for feature statistics...
Decoder samples: train=154,980 val=51,570  features=d512
Training pretrained-init frozen-embedding MLP baseline...
MLP epoch   1/200  train mse(z)=0.3106  val mse(z)=0.1474
MLP epoch   2/200  train mse(z)=0.1584  val mse(z)=0.1266
MLP epoch   3/200  train mse(z)=0.1396  val mse(z)=0.1204
MLP epoch   4/200  train mse(z)=0.1322  val mse(z)=0.1158
MLP epoch   5/200  train mse(z)=0.1262  val mse(z)=0.1134
MLP epoch   6/200  train mse(z)=0.1227  val mse(z)=0.1116
MLP epoch   7/200  train mse(z)=0.1197  val mse(z)=0.1096
MLP epoch   8/200  train mse(z)=0.1178  val mse(z)=0.1079
MLP epoch   9/200  train mse(z)=0.1154  val mse(z)=0.1075
MLP epoch  10/200  train mse(z)=0.1128  val mse(z)=0.1066
MLP epoch  11/200  train mse(z)=0.1118  val mse(z)=0.1050
MLP epoch  12/200  train mse(z)=0.1101  val mse(z)=0.1057
MLP epoch  13/200  train mse(z)=0.1089  val mse(z)=0.1052
MLP epoch  14/200  train mse(z)=0.1083  val mse(z)=0.1045
MLP epoch  15/200  train mse(z)=0.1069  val mse(z)=0.1031
MLP epoch  16/200  train mse(z)=0.1059  val mse(z)=0.1040
MLP epoch  17/200  train mse(z)=0.1051  val mse(z)=0.1033
MLP epoch  18/200  train mse(z)=0.1044  val mse(z)=0.1008
MLP epoch  19/200  train mse(z)=0.1032  val mse(z)=0.1019
MLP epoch  20/200  train mse(z)=0.1028  val mse(z)=0.1003
MLP epoch  21/200  train mse(z)=0.1021  val mse(z)=0.1009
MLP epoch  22/200  train mse(z)=0.1010  val mse(z)=0.1003
MLP epoch  23/200  train mse(z)=0.1002  val mse(z)=0.1007
MLP epoch  24/200  train mse(z)=0.1003  val mse(z)=0.1005
MLP epoch  25/200  train mse(z)=0.0997  val mse(z)=0.1004
MLP epoch  26/200  train mse(z)=0.0989  val mse(z)=0.1002
MLP epoch  27/200  train mse(z)=0.0988  val mse(z)=0.1004
MLP epoch  28/200  train mse(z)=0.0982  val mse(z)=0.0995
MLP epoch  29/200  train mse(z)=0.0981  val mse(z)=0.0990
MLP epoch  30/200  train mse(z)=0.0979  val mse(z)=0.0999
MLP epoch  31/200  train mse(z)=0.0973  val mse(z)=0.0991
MLP epoch  32/200  train mse(z)=0.0965  val mse(z)=0.0997
MLP epoch  33/200  train mse(z)=0.0966  val mse(z)=0.1012
MLP epoch  34/200  train mse(z)=0.0966  val mse(z)=0.0994
MLP epoch  35/200  train mse(z)=0.0959  val mse(z)=0.1000
