Using run: /home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_221923_d32_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s2
Using checkpoint: /home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_221923_d32_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s2/checkpoints/best.pt
Embedder initialization: pretrained
Loaded checkpoint from epoch 37
Loading MC Maze data and computing neural windows...
Trials: train=1722 val=573  channels=137  input_window=150 bins  target_window=90 bins  context=30 bins/side
Loading hand velocity and building future targets...
Target: hand_vel +100 ms (10 bins), units=stored NWB values
Valid future samples: 206,550/206,550
Computing pretrained-init frozen hidden features on cuda for feature statistics...
Decoder samples: train=154,980 val=51,570  features=d512
Training pretrained-init frozen-embedding MLP baseline...
MLP epoch   1/200  train mse(z)=0.3772  val mse(z)=0.1887
MLP epoch   2/200  train mse(z)=0.1933  val mse(z)=0.1637
MLP epoch   3/200  train mse(z)=0.1726  val mse(z)=0.1541
MLP epoch   4/200  train mse(z)=0.1620  val mse(z)=0.1473
MLP epoch   5/200  train mse(z)=0.1539  val mse(z)=0.1418
MLP epoch   6/200  train mse(z)=0.1496  val mse(z)=0.1384
MLP epoch   7/200  train mse(z)=0.1448  val mse(z)=0.1353
MLP epoch   8/200  train mse(z)=0.1418  val mse(z)=0.1329
MLP epoch   9/200  train mse(z)=0.1381  val mse(z)=0.1305
MLP epoch  10/200  train mse(z)=0.1350  val mse(z)=0.1295
MLP epoch  11/200  train mse(z)=0.1329  val mse(z)=0.1278
MLP epoch  12/200  train mse(z)=0.1305  val mse(z)=0.1265
MLP epoch  13/200  train mse(z)=0.1291  val mse(z)=0.1255
MLP epoch  14/200  train mse(z)=0.1281  val mse(z)=0.1248
MLP epoch  15/200  train mse(z)=0.1256  val mse(z)=0.1239
MLP epoch  16/200  train mse(z)=0.1240  val mse(z)=0.1234
MLP epoch  17/200  train mse(z)=0.1233  val mse(z)=0.1233
MLP epoch  18/200  train mse(z)=0.1216  val mse(z)=0.1213
MLP epoch  19/200  train mse(z)=0.1208  val mse(z)=0.1225
MLP epoch  20/200  train mse(z)=0.1202  val mse(z)=0.1207
MLP epoch  21/200  train mse(z)=0.1185  val mse(z)=0.1206
MLP epoch  22/200  train mse(z)=0.1174  val mse(z)=0.1198
MLP epoch  23/200  train mse(z)=0.1164  val mse(z)=0.1200
MLP epoch  24/200  train mse(z)=0.1159  val mse(z)=0.1193
MLP epoch  25/200  train mse(z)=0.1157  val mse(z)=0.1192
MLP epoch  26/200  train mse(z)=0.1152  val mse(z)=0.1207
MLP epoch  27/200  train mse(z)=0.1142  val mse(z)=0.1188
MLP epoch  28/200  train mse(z)=0.1132  val mse(z)=0.1192
MLP epoch  29/200  train mse(z)=0.1129  val mse(z)=0.1189
MLP epoch  30/200  train mse(z)=0.1128  val mse(z)=0.1204
MLP epoch  31/200  train mse(z)=0.1119  val mse(z)=0.1185
MLP epoch  32/200  train mse(z)=0.1114  val mse(z)=0.1196
MLP epoch  33/200  train mse(z)=0.1100  val mse(z)=0.1187
MLP epoch  34/200  train mse(z)=0.1107  val mse(z)=0.1195
MLP epoch  35/200  train mse(z)=0.1096  val mse(z)=0.1192
