Using run: /home/omo26/Non-Rev-Owen/mcmaze/runs/20260731_071252_d256_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s0
Using checkpoint: /home/omo26/Non-Rev-Owen/mcmaze/runs/20260731_071252_d256_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s0/checkpoints/best.pt
Embedder initialization: pretrained
Loaded checkpoint from epoch 149
Loading MC Maze data and computing neural windows...
Trials: train=1722 val=573  channels=137  input_window=150 bins  target_window=90 bins  context=30 bins/side
Loading hand velocity and building future targets...
Target: hand_vel +100 ms (10 bins), units=stored NWB values
Valid future samples: 206,550/206,550
Computing pretrained-init frozen hidden features on cuda for feature statistics...
Decoder samples: train=154,980 val=51,570  features=d512
Training pretrained-init frozen-embedding MLP baseline...
MLP epoch   1/200  train mse(z)=0.3773  val mse(z)=0.1719
MLP epoch   2/200  train mse(z)=0.1695  val mse(z)=0.1453
MLP epoch   3/200  train mse(z)=0.1494  val mse(z)=0.1382
MLP epoch   4/200  train mse(z)=0.1407  val mse(z)=0.1326
MLP epoch   5/200  train mse(z)=0.1359  val mse(z)=0.1310
MLP epoch   6/200  train mse(z)=0.1322  val mse(z)=0.1285
MLP epoch   7/200  train mse(z)=0.1290  val mse(z)=0.1270
MLP epoch   8/200  train mse(z)=0.1268  val mse(z)=0.1262
MLP epoch   9/200  train mse(z)=0.1256  val mse(z)=0.1263
MLP epoch  10/200  train mse(z)=0.1233  val mse(z)=0.1250
MLP epoch  11/200  train mse(z)=0.1226  val mse(z)=0.1250
MLP epoch  12/200  train mse(z)=0.1213  val mse(z)=0.1241
MLP epoch  13/200  train mse(z)=0.1208  val mse(z)=0.1238
MLP epoch  14/200  train mse(z)=0.1201  val mse(z)=0.1233
MLP epoch  15/200  train mse(z)=0.1192  val mse(z)=0.1230
MLP epoch  16/200  train mse(z)=0.1180  val mse(z)=0.1225
MLP epoch  17/200  train mse(z)=0.1170  val mse(z)=0.1208
MLP epoch  18/200  train mse(z)=0.1165  val mse(z)=0.1215
MLP epoch  19/200  train mse(z)=0.1152  val mse(z)=0.1218
MLP epoch  20/200  train mse(z)=0.1154  val mse(z)=0.1210
MLP epoch  21/200  train mse(z)=0.1147  val mse(z)=0.1213
MLP epoch  22/200  train mse(z)=0.1143  val mse(z)=0.1210
MLP epoch  23/200  train mse(z)=0.1133  val mse(z)=0.1207
MLP epoch  24/200  train mse(z)=0.1133  val mse(z)=0.1209
MLP epoch  25/200  train mse(z)=0.1128  val mse(z)=0.1208
MLP epoch  26/200  train mse(z)=0.1124  val mse(z)=0.1206
MLP epoch  27/200  train mse(z)=0.1117  val mse(z)=0.1201
MLP epoch  28/200  train mse(z)=0.1113  val mse(z)=0.1200
MLP epoch  29/200  train mse(z)=0.1110  val mse(z)=0.1193
MLP epoch  30/200  train mse(z)=0.1106  val mse(z)=0.1196
MLP epoch  31/200  train mse(z)=0.1100  val mse(z)=0.1190
MLP epoch  32/200  train mse(z)=0.1096  val mse(z)=0.1188
MLP epoch  33/200  train mse(z)=0.1091  val mse(z)=0.1183
MLP epoch  34/200  train mse(z)=0.1093  val mse(z)=0.1188
MLP epoch  35/200  train mse(z)=0.1092  val mse(z)=0.1200
