source_condition,source_temporal_frontend,source_odd_plane_fraction,source_antisymmetric_planes,source_symmetric_planes,source_first_symmetric_planes,source_second_symmetric_planes,source_n_planes,source_dimension,source_hidden_dim,source_lambda_start_frac,source_lambda_block_cca,seed,source_run_dir,embedder_init,model,feature_layer,feature_dim,metrics_path,log_path,mse_x,mse_y,rmse_x,rmse_y,rmse_mean,r2_x,r2_y,r2_mean,corr_x,corr_y,best_val_mse_z
,,,,,,,,128,,0.1,10.0,0,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260806_083530_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s0,pretrained,finetuned_mlp,hidden,512,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260806_083530_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s0/outputs/velocity_prediction_finetune_initcmp_c1_s0_pretrained_100ms_hidden/metrics.csv,/home/omo26/Non-Rev-Owen/mcmaze/dim_train_finetune_sweep_dataset_split/finetune_init_comparison_condition1/logs/20260806_083530_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s0_initcmp_c1_s0_pretrained.log,4607.16552734375,5100.09814453125,67.87610626220703,71.41497039794922,69.66861724853516,0.9289384484291077,0.9031095504760742,0.9160239696502686,0.964455327051739,0.9507278383977114,0.08348207341300116
,,,,,,,,128,,0.1,10.0,0,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260806_083530_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s0,random,finetuned_mlp,hidden,512,/home/omo26/Non-Rev-Owen/mcmaze/runs/20260806_083530_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s0/outputs/velocity_prediction_finetune_initcmp_c1_s0_random_100ms_hidden/metrics.csv,/home/omo26/Non-Rev-Owen/mcmaze/dim_train_finetune_sweep_dataset_split/finetune_init_comparison_condition1/logs/20260806_083530_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s0_initcmp_c1_s0_random.log,5781.783203125,6379.890625,76.03804016113281,79.87421417236328,77.98082733154297,0.9108209609985352,0.8787963390350342,0.8948086500167847,0.9544827417143477,0.9374532296923183,0.10458254317442577
