Using run: /home/omo26/Non-Rev-Owen/mcmaze/runs/20260805_171303_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s1
Using checkpoint: /home/omo26/Non-Rev-Owen/mcmaze/runs/20260805_171303_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s1/checkpoints/best.pt
Embedder initialization: random
Loaded checkpoint from epoch 130
Loading MC Maze data and computing neural windows...
Trials: train=1722 val=573  channels=137  input_window=150 bins  target_window=90 bins  context=30 bins/side
Loading hand velocity and building future targets...
Target: hand_vel +100 ms (10 bins), units=stored NWB values
Valid future samples: 206,550/206,550
Computing random-init frozen hidden features on cuda for feature statistics...
Decoder samples: train=154,980 val=51,570  features=d512
Skipping frozen decoder baseline for random embedder init.
Training embedder and decoder end-to-end from random initialization.
Fine-tuning random-init embedder + MLP decoder...
Fine-tune epoch 129/200  train mse(z)=0.0319  val mse(z)=0.1105
Fine-tune epoch 130/200  train mse(z)=0.0310  val mse(z)=0.1095
Fine-tune epoch 131/200  train mse(z)=0.0312  val mse(z)=0.1111
Fine-tune epoch 132/200  train mse(z)=0.0314  val mse(z)=0.1107
Fine-tune epoch 133/200  train mse(z)=0.0310  val mse(z)=0.1090
Fine-tune epoch 134/200  train mse(z)=0.0310  val mse(z)=0.1103
Fine-tune epoch 135/200  train mse(z)=0.0313  val mse(z)=0.1096
Fine-tune epoch 136/200  train mse(z)=0.0311  val mse(z)=0.1117
Fine-tune epoch 137/200  train mse(z)=0.0311  val mse(z)=0.1124
Fine-tune epoch 138/200  train mse(z)=0.0309  val mse(z)=0.1103
Fine-tune epoch 139/200  train mse(z)=0.0304  val mse(z)=0.1118
Fine-tune epoch 140/200  train mse(z)=0.0309  val mse(z)=0.1090
Fine-tune epoch 141/200  train mse(z)=0.0308  val mse(z)=0.1107
Fine-tune epoch 142/200  train mse(z)=0.0309  val mse(z)=0.1092
Fine-tune epoch 143/200  train mse(z)=0.0308  val mse(z)=0.1134
Fine-tune epoch 144/200  train mse(z)=0.0310  val mse(z)=0.1104
Fine-tune epoch 145/200  train mse(z)=0.0306  val mse(z)=0.1118
Fine-tune epoch 146/200  train mse(z)=0.0303  val mse(z)=0.1114
Fine-tune epoch 147/200  train mse(z)=0.0305  val mse(z)=0.1121
Fine-tune epoch 148/200  train mse(z)=0.0303  val mse(z)=0.1105
Fine-tune epoch 149/200  train mse(z)=0.0308  val mse(z)=0.1107
Fine-tune epoch 150/200  train mse(z)=0.0307  val mse(z)=0.1113
Fine-tune epoch 151/200  train mse(z)=0.0309  val mse(z)=0.1104
Fine-tune epoch 152/200  train mse(z)=0.0303  val mse(z)=0.1135
Fine-tune epoch 153/200  train mse(z)=0.0305  val mse(z)=0.1116
Fine-tune epoch 154/200  train mse(z)=0.0300  val mse(z)=0.1102
Fine-tune epoch 155/200  train mse(z)=0.0301  val mse(z)=0.1114
Fine-tune epoch 156/200  train mse(z)=0.0299  val mse(z)=0.1118
Fine-tune epoch 157/200  train mse(z)=0.0308  val mse(z)=0.1142
Fine-tune epoch 158/200  train mse(z)=0.0306  val mse(z)=0.1099
Fine-tune epoch 159/200  train mse(z)=0.0306  val mse(z)=0.1119
Fine-tune epoch 160/200  train mse(z)=0.0300  val mse(z)=0.1122
Fine-tune epoch 161/200  train mse(z)=0.0298  val mse(z)=0.1123
Fine-tune epoch 162/200  train mse(z)=0.0302  val mse(z)=0.1124
Fine-tune epoch 163/200  train mse(z)=0.0301  val mse(z)=0.1132
Fine-tune epoch 164/200  train mse(z)=0.0298  val mse(z)=0.1119
Fine-tune epoch 165/200  train mse(z)=0.0301  val mse(z)=0.1103
Fine-tune epoch 166/200  train mse(z)=0.0297  val mse(z)=0.1119
Fine-tune epoch 167/200  train mse(z)=0.0292  val mse(z)=0.1138
Fine-tune epoch 168/200  train mse(z)=0.0302  val mse(z)=0.1106
Fine-tune epoch 169/200  train mse(z)=0.0301  val mse(z)=0.1130
Fine-tune epoch 170/200  train mse(z)=0.0305  val mse(z)=0.1106
Fine-tune epoch 171/200  train mse(z)=0.0299  val mse(z)=0.1130
Fine-tune epoch 172/200  train mse(z)=0.0305  val mse(z)=0.1132
Fine-tune epoch 173/200  train mse(z)=0.0297  val mse(z)=0.1112
Fine-tune epoch 174/200  train mse(z)=0.0303  val mse(z)=0.1116
Fine-tune epoch 175/200  train mse(z)=0.0295  val mse(z)=0.1112
Fine-tune epoch 176/200  train mse(z)=0.0291  val mse(z)=0.1140
Fine-tune epoch 177/200  train mse(z)=0.0303  val mse(z)=0.1145
Fine-tune epoch 178/200  train mse(z)=0.0301  val mse(z)=0.1131
Fine-tune epoch 179/200  train mse(z)=0.0297  val mse(z)=0.1126
Fine-tune epoch 180/200  train mse(z)=0.0294  val mse(z)=0.1134
Fine-tune epoch 181/200  train mse(z)=0.0291  val mse(z)=0.1128
Fine-tune epoch 182/200  train mse(z)=0.0289  val mse(z)=0.1110
Fine-tune epoch 183/200  train mse(z)=0.0287  val mse(z)=0.1124
Fine-tune epoch 184/200  train mse(z)=0.0292  val mse(z)=0.1131
Fine-tune epoch 185/200  train mse(z)=0.0290  val mse(z)=0.1137
Fine-tune epoch 186/200  train mse(z)=0.0290  val mse(z)=0.1107
Fine-tune epoch 187/200  train mse(z)=0.0291  val mse(z)=0.1129
Fine-tune epoch 188/200  train mse(z)=0.0288  val mse(z)=0.1126
Fine-tune epoch 189/200  train mse(z)=0.0288  val mse(z)=0.1111
Fine-tune epoch 190/200  train mse(z)=0.0293  val mse(z)=0.1141
Fine-tune epoch 191/200  train mse(z)=0.0289  val mse(z)=0.1125
Fine-tune epoch 192/200  train mse(z)=0.0285  val mse(z)=0.1144
Fine-tune epoch 193/200  train mse(z)=0.0290  val mse(z)=0.1124
Fine-tune epoch 194/200  train mse(z)=0.0296  val mse(z)=0.1135
Fine-tune epoch 195/200  train mse(z)=0.0294  val mse(z)=0.1135
Fine-tune epoch 196/200  train mse(z)=0.0293  val mse(z)=0.1137
Fine-tune epoch 197/200  train mse(z)=0.0292  val mse(z)=0.1124
Fine-tune epoch 198/200  train mse(z)=0.0293  val mse(z)=0.1151
Fine-tune epoch 199/200  train mse(z)=0.0289  val mse(z)=0.1119
Fine-tune epoch 200/200  train mse(z)=0.0290  val mse(z)=0.1133
Saved decoder loss curve: /home/omo26/Non-Rev-Owen/mcmaze/runs/20260805_171303_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s1/outputs/velocity_prediction_finetune_initcmp_c2_s1_random_100ms_hidden/finetuned_mlp_loss_curve.png
Saved decoder loss log: /home/omo26/Non-Rev-Owen/mcmaze/runs/20260805_171303_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s1/outputs/velocity_prediction_finetune_initcmp_c2_s1_random_100ms_hidden/finetuned_mlp_loss_curve.csv
Saved metrics: /home/omo26/Non-Rev-Owen/mcmaze/runs/20260805_171303_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s1/outputs/velocity_prediction_finetune_initcmp_c2_s1_random_100ms_hidden/metrics.csv
Saved plot: /home/omo26/Non-Rev-Owen/mcmaze/runs/20260805_171303_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s1/outputs/velocity_prediction_finetune_initcmp_c2_s1_random_100ms_hidden/prediction_scatter.png
Saved fine-tuned model: /home/omo26/Non-Rev-Owen/mcmaze/runs/20260805_171303_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s1/outputs/velocity_prediction_finetune_initcmp_c2_s1_random_100ms_hidden/finetuned_model.pt

Validation metrics:
  finetuned_mlp      R2 mean=0.8925  RMSE mean=78.5152  corr x/y=0.952/0.938
