Using run: /home/omo26/Non-Rev-Owen/mcmaze/runs/20260805_170932_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s0
Using checkpoint: /home/omo26/Non-Rev-Owen/mcmaze/runs/20260805_170932_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s0/checkpoints/best.pt
Embedder initialization: random
Loaded checkpoint from epoch 115
Loading MC Maze data and computing neural windows...
Trials: train=1722 val=573  channels=137  input_window=150 bins  target_window=90 bins  context=30 bins/side
Loading hand velocity and building future targets...
Target: hand_vel +100 ms (10 bins), units=stored NWB values
Valid future samples: 206,550/206,550
Computing random-init frozen hidden features on cuda for feature statistics...
Decoder samples: train=154,980 val=51,570  features=d512
Skipping frozen decoder baseline for random embedder init.
Training embedder and decoder end-to-end from random initialization.
Fine-tuning random-init embedder + MLP decoder...
Fine-tune epoch   1/200  train mse(z)=0.5014  val mse(z)=0.2304
Fine-tune epoch   2/200  train mse(z)=0.2210  val mse(z)=0.1668
Fine-tune epoch   3/200  train mse(z)=0.1727  val mse(z)=0.1493
Fine-tune epoch   4/200  train mse(z)=0.1505  val mse(z)=0.1359
Fine-tune epoch   5/200  train mse(z)=0.1352  val mse(z)=0.1269
Fine-tune epoch   6/200  train mse(z)=0.1253  val mse(z)=0.1206
Fine-tune epoch   7/200  train mse(z)=0.1160  val mse(z)=0.1181
Fine-tune epoch   8/200  train mse(z)=0.1097  val mse(z)=0.1156
Fine-tune epoch   9/200  train mse(z)=0.1047  val mse(z)=0.1125
Fine-tune epoch  10/200  train mse(z)=0.0985  val mse(z)=0.1110
Fine-tune epoch  11/200  train mse(z)=0.0931  val mse(z)=0.1102
Fine-tune epoch  12/200  train mse(z)=0.0877  val mse(z)=0.1100
Fine-tune epoch  13/200  train mse(z)=0.0840  val mse(z)=0.1071
Fine-tune epoch  14/200  train mse(z)=0.0793  val mse(z)=0.1093
Fine-tune epoch  15/200  train mse(z)=0.0766  val mse(z)=0.1081
Fine-tune epoch  16/200  train mse(z)=0.0728  val mse(z)=0.1073
Fine-tune epoch  17/200  train mse(z)=0.0706  val mse(z)=0.1062
Fine-tune epoch  18/200  train mse(z)=0.0680  val mse(z)=0.1066
Fine-tune epoch  19/200  train mse(z)=0.0656  val mse(z)=0.1051
Fine-tune epoch  20/200  train mse(z)=0.0629  val mse(z)=0.1054
Fine-tune epoch  21/200  train mse(z)=0.0610  val mse(z)=0.1065
Fine-tune epoch  22/200  train mse(z)=0.0594  val mse(z)=0.1052
Fine-tune epoch  23/200  train mse(z)=0.0577  val mse(z)=0.1090
Fine-tune epoch  24/200  train mse(z)=0.0566  val mse(z)=0.1070
Fine-tune epoch  25/200  train mse(z)=0.0547  val mse(z)=0.1089
Fine-tune epoch  26/200  train mse(z)=0.0544  val mse(z)=0.1073
Fine-tune epoch  27/200  train mse(z)=0.0527  val mse(z)=0.1048
Fine-tune epoch  28/200  train mse(z)=0.0512  val mse(z)=0.1060
Fine-tune epoch  29/200  train mse(z)=0.0505  val mse(z)=0.1083
Fine-tune epoch  30/200  train mse(z)=0.0493  val mse(z)=0.1058
Fine-tune epoch  31/200  train mse(z)=0.0488  val mse(z)=0.1058
