Using run: /home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_174514_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s1
Using checkpoint: /home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_174514_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca2.0_sig10.0_s1/checkpoints/best.pt
Embedder initialization: pretrained
Loaded checkpoint from epoch 135
Loading MC Maze data and computing neural windows...
Trials: train=1722 val=573  channels=137  input_window=150 bins  target_window=90 bins  context=30 bins/side
Loading hand velocity and building future targets...
Target: hand_vel +100 ms (10 bins), units=stored NWB values
Valid future samples: 206,550/206,550
Computing pretrained-init frozen hidden features on cuda for feature statistics...
Decoder samples: train=154,980 val=51,570  features=d512
Training pretrained-init frozen-embedding MLP baseline...
MLP epoch   1/200  train mse(z)=0.3609  val mse(z)=0.1783
MLP epoch   2/200  train mse(z)=0.1732  val mse(z)=0.1531
MLP epoch   3/200  train mse(z)=0.1531  val mse(z)=0.1451
MLP epoch   4/200  train mse(z)=0.1460  val mse(z)=0.1394
MLP epoch   5/200  train mse(z)=0.1411  val mse(z)=0.1366
MLP epoch   6/200  train mse(z)=0.1369  val mse(z)=0.1350
MLP epoch   7/200  train mse(z)=0.1341  val mse(z)=0.1336
MLP epoch   8/200  train mse(z)=0.1318  val mse(z)=0.1318
MLP epoch   9/200  train mse(z)=0.1306  val mse(z)=0.1311
MLP epoch  10/200  train mse(z)=0.1291  val mse(z)=0.1309
MLP epoch  11/200  train mse(z)=0.1272  val mse(z)=0.1293
MLP epoch  12/200  train mse(z)=0.1261  val mse(z)=0.1288
MLP epoch  13/200  train mse(z)=0.1251  val mse(z)=0.1281
MLP epoch  14/200  train mse(z)=0.1246  val mse(z)=0.1276
MLP epoch  15/200  train mse(z)=0.1232  val mse(z)=0.1267
MLP epoch  16/200  train mse(z)=0.1222  val mse(z)=0.1261
MLP epoch  17/200  train mse(z)=0.1217  val mse(z)=0.1256
MLP epoch  18/200  train mse(z)=0.1213  val mse(z)=0.1264
MLP epoch  19/200  train mse(z)=0.1197  val mse(z)=0.1257
MLP epoch  20/200  train mse(z)=0.1191  val mse(z)=0.1247
MLP epoch  21/200  train mse(z)=0.1180  val mse(z)=0.1240
MLP epoch  22/200  train mse(z)=0.1180  val mse(z)=0.1238
MLP epoch  23/200  train mse(z)=0.1171  val mse(z)=0.1238
MLP epoch  24/200  train mse(z)=0.1169  val mse(z)=0.1239
MLP epoch  25/200  train mse(z)=0.1156  val mse(z)=0.1245
MLP epoch  26/200  train mse(z)=0.1161  val mse(z)=0.1240
MLP epoch  27/200  train mse(z)=0.1153  val mse(z)=0.1227
MLP epoch  28/200  train mse(z)=0.1150  val mse(z)=0.1228
MLP epoch  29/200  train mse(z)=0.1150  val mse(z)=0.1226
MLP epoch  30/200  train mse(z)=0.1145  val mse(z)=0.1217
MLP epoch  31/200  train mse(z)=0.1135  val mse(z)=0.1219
MLP epoch  32/200  train mse(z)=0.1131  val mse(z)=0.1224
MLP epoch  33/200  train mse(z)=0.1127  val mse(z)=0.1216
MLP epoch  34/200  train mse(z)=0.1126  val mse(z)=0.1215
MLP epoch  35/200  train mse(z)=0.1118  val mse(z)=0.1212
