Using run: /home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_183017_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s4
Using checkpoint: /home/omo26/Non-Rev-Owen/mcmaze/runs/20260730_183017_d128_h256_dep2_bs64_ep150_lr5e-04_lxp0.0_lbt0.0_lcca10.0_sig10.0_s4/checkpoints/best.pt
Embedder initialization: pretrained
Loaded checkpoint from epoch 103
Loading MC Maze data and computing neural windows...
Trials: train=1722 val=573  channels=137  input_window=150 bins  target_window=90 bins  context=30 bins/side
Loading hand velocity and building future targets...
Target: hand_vel +100 ms (10 bins), units=stored NWB values
Valid future samples: 206,550/206,550
Computing pretrained-init frozen hidden features on cuda for feature statistics...
Decoder samples: train=154,980 val=51,570  features=d512
Training pretrained-init frozen-embedding MLP baseline...
MLP epoch   1/200  train mse(z)=0.3772  val mse(z)=0.1779
MLP epoch   2/200  train mse(z)=0.1826  val mse(z)=0.1483
MLP epoch   3/200  train mse(z)=0.1615  val mse(z)=0.1389
MLP epoch   4/200  train mse(z)=0.1507  val mse(z)=0.1343
MLP epoch   5/200  train mse(z)=0.1443  val mse(z)=0.1311
MLP epoch   6/200  train mse(z)=0.1402  val mse(z)=0.1281
MLP epoch   7/200  train mse(z)=0.1364  val mse(z)=0.1278
MLP epoch   8/200  train mse(z)=0.1339  val mse(z)=0.1259
MLP epoch   9/200  train mse(z)=0.1323  val mse(z)=0.1249
MLP epoch  10/200  train mse(z)=0.1310  val mse(z)=0.1239
MLP epoch  11/200  train mse(z)=0.1289  val mse(z)=0.1231
MLP epoch  12/200  train mse(z)=0.1283  val mse(z)=0.1231
MLP epoch  13/200  train mse(z)=0.1269  val mse(z)=0.1217
MLP epoch  14/200  train mse(z)=0.1258  val mse(z)=0.1210
MLP epoch  15/200  train mse(z)=0.1245  val mse(z)=0.1207
MLP epoch  16/200  train mse(z)=0.1232  val mse(z)=0.1202
MLP epoch  17/200  train mse(z)=0.1232  val mse(z)=0.1207
MLP epoch  18/200  train mse(z)=0.1217  val mse(z)=0.1188
MLP epoch  19/200  train mse(z)=0.1210  val mse(z)=0.1195
MLP epoch  20/200  train mse(z)=0.1204  val mse(z)=0.1190
MLP epoch  21/200  train mse(z)=0.1196  val mse(z)=0.1185
MLP epoch  22/200  train mse(z)=0.1191  val mse(z)=0.1192
MLP epoch  23/200  train mse(z)=0.1185  val mse(z)=0.1196
MLP epoch  24/200  train mse(z)=0.1182  val mse(z)=0.1188
MLP epoch  25/200  train mse(z)=0.1176  val mse(z)=0.1177
MLP epoch  26/200  train mse(z)=0.1172  val mse(z)=0.1174
MLP epoch  27/200  train mse(z)=0.1167  val mse(z)=0.1193
MLP epoch  28/200  train mse(z)=0.1167  val mse(z)=0.1177
MLP epoch  29/200  train mse(z)=0.1155  val mse(z)=0.1182
MLP epoch  30/200  train mse(z)=0.1152  val mse(z)=0.1172
MLP epoch  31/200  train mse(z)=0.1153  val mse(z)=0.1176
MLP epoch  32/200  train mse(z)=0.1148  val mse(z)=0.1184
MLP epoch  33/200  train mse(z)=0.1148  val mse(z)=0.1174
MLP epoch  34/200  train mse(z)=0.1137  val mse(z)=0.1176
MLP epoch  35/200  train mse(z)=0.1134  val mse(z)=0.1173
